Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
21/03/2021,Nantes,Lorient,1.0,1.0,D,8.0,15.0,3.0,3.0,2.0,8.0,11.0,8.0,0.0,1.0,0.0,0.0
21/03/2021,Lille,Nimes,1.0,2.0,A,15.0,10.0,4.0,4.0,8.0,0.0,19.0,10.0,2.0,0.0,0.0,0.0
21/03/2021,Lyon,Paris SG,2.0,4.0,A,8.0,14.0,7.0,9.0,1.0,4.0,14.0,15.0,2.0,0.0,0.0,0.0
03/04/2021,Monaco,Metz,4.0,0.0,H,15.0,6.0,6.0,1.0,8.0,1.0,16.0,15.0,0.0,6.0,0.0,1.0
03/04/2021,Paris SG,Lille,0.0,1.0,A,16.0,3.0,3.0,3.0,5.0,0.0,18.0,12.0,6.0,4.0,1.0,1.0
03/04/2021,Lens,Lyon,1.0,1.0,D,10.0,15.0,4.0,6.0,2.0,4.0,12.0,14.0,3.0,3.0,0.0,1.0
04/04/2021,Angers,Montpellier,1.0,1.0,D,14.0,8.0,4.0,3.0,4.0,0.0,15.0,9.0,1.0,1.0,0.0,0.0
04/04/2021,Bordeaux,Strasbourg,2.0,3.0,A,14.0,12.0,6.0,5.0,6.0,5.0,8.0,15.0,1.0,1.0,0.0,0.0
04/04/2021,Lorient,Brest,1.0,0.0,H,13.0,5.0,4.0,1.0,6.0,5.0,9.0,23.0,3.0,2.0,0.0,1.0
04/04/2021,Nantes,Nice,1.0,2.0,A,18.0,17.0,6.0,8.0,10.0,5.0,15.0,14.0,1.0,2.0,0.0,0.0
04/04/2021,Reims,Rennes,2.0,2.0,D,9.0,19.0,4.0,8.0,1.0,6.0,7.0,11.0,3.0,3.0,1.0,0.0
04/04/2021,Nimes,St Etienne,0.0,2.0,A,14.0,15.0,3.0,5.0,5.0,3.0,12.0,19.0,5.0,2.0,0.0,0.0
04/04/2021,Marseille,Dijon,2.0,0.0,H,16.0,4.0,3.0,1.0,7.0,1.0,11.0,9.0,2.0,4.0,0.0,0.0
09/04/2021,Metz,Lille,0.0,2.0,A,18.0,9.0,7.0,6.0,10.0,2.0,16.0,13.0,2.0,2.0,0.0,0.0
10/04/2021,Strasbourg,Paris SG,1.0,4.0,A,9.0,16.0,3.0,7.0,5.0,4.0,8.0,6.0,0.0,1.0,0.0,0.0
10/04/2021,Montpellier,Marseille,3.0,3.0,D,20.0,13.0,7.0,8.0,6.0,3.0,17.0,12.0,2.0,2.0,0.0,1.0
11/04/2021,Rennes,Nantes,1.0,0.0,H,14.0,4.0,4.0,2.0,3.0,3.0,16.0,15.0,6.0,2.0,0.0,0.0
11/04/2021,Brest,Nimes,1.0,1.0,D,22.0,5.0,4.0,3.0,9.0,2.0,15.0,16.0,4.0,1.0,0.0,0.0
11/04/2021,Lens,Lorient,4.0,1.0,H,14.0,17.0,6.0,6.0,5.0,10.0,11.0,8.0,0.0,0.0,0.0,0.0
11/04/2021,Nice,Reims,0.0,0.0,D,13.0,10.0,2.0,1.0,10.0,6.0,13.0,11.0,0.0,1.0,0.0,0.0
11/04/2021,St Etienne,Bordeaux,4.0,1.0,H,17.0,10.0,7.0,2.0,5.0,6.0,12.0,17.0,3.0,0.0,0.0,0.0
11/04/2021,Monaco,Dijon,3.0,0.0,H,16.0,6.0,10.0,1.0,6.0,4.0,10.0,16.0,1.0,1.0,0.0,0.0
11/04/2021,Lyon,Angers,3.0,0.0,H,16.0,11.0,6.0,3.0,5.0,4.0,15.0,14.0,0.0,0.0,0.0,0.0
16/04/2021,Lille,Montpellier,1.0,1.0,D,20.0,10.0,9.0,4.0,9.0,0.0,14.0,11.0,3.0,1.0,0.0,0.0
17/04/2021,Angers,Rennes,0.0,3.0,A,10.0,9.0,3.0,3.0,2.0,3.0,11.0,10.0,2.0,0.0,0.0,0.0
17/04/2021,Marseille,Lorient,3.0,2.0,H,13.0,12.0,5.0,6.0,8.0,3.0,9.0,15.0,1.0,0.0,0.0,0.0
18/04/2021,Paris SG,St Etienne,3.0,2.0,H,17.0,7.0,5.0,5.0,13.0,3.0,13.0,15.0,1.0,1.0,0.0,0.0
18/04/2021,Brest,Lens,1.0,1.0,D,7.0,8.0,5.0,2.0,2.0,4.0,14.0,16.0,2.0,7.0,1.0,2.0
18/04/2021,Dijon,Nice,2.0,0.0,H,9.0,10.0,3.0,2.0,1.0,9.0,8.0,13.0,1.0,1.0,0.0,0.0
18/04/2021,Nimes,Strasbourg,1.0,1.0,D,5.0,7.0,1.0,3.0,2.0,1.0,10.0,17.0,0.0,2.0,0.0,1.0
18/04/2021,Reims,Metz,0.0,0.0,D,15.0,11.0,6.0,2.0,10.0,4.0,13.0,17.0,3.0,1.0,0.0,0.0
18/04/2021,Bordeaux,Monaco,0.0,3.0,A,7.0,13.0,2.0,6.0,4.0,5.0,13.0,11.0,4.0,1.0,1.0,0.0
18/04/2021,Nantes,Lyon,1.0,2.0,A,12.0,11.0,3.0,4.0,5.0,4.0,16.0,10.0,0.0,1.0,0.0,0.0
23/04/2021,Reims,Marseille,1.0,3.0,A,10.0,11.0,1.0,6.0,5.0,2.0,9.0,2.0,2.0,0.0,1.0,0.0
24/04/2021,St Etienne,Brest,1.0,2.0,A,6.0,12.0,3.0,7.0,3.0,2.0,17.0,11.0,2.0,1.0,0.0,0.0
24/04/2021,Metz,Paris SG,1.0,3.0,A,8.0,19.0,3.0,8.0,1.0,9.0,12.0,12.0,1.0,4.0,0.0,0.0
25/04/2021,Nice,Montpellier,3.0,1.0,H,18.0,14.0,8.0,3.0,7.0,6.0,13.0,17.0,1.0,2.0,0.0,0.0
25/04/2021,Lens,Nimes,2.0,1.0,H,7.0,16.0,4.0,2.0,4.0,6.0,14.0,15.0,1.0,2.0,1.0,0.0
25/04/2021,Lorient,Bordeaux,4.0,1.0,H,13.0,13.0,7.0,7.0,6.0,3.0,9.0,14.0,2.0,3.0,0.0,0.0
25/04/2021,Rennes,Dijon,5.0,1.0,H,25.0,4.0,12.0,1.0,8.0,2.0,13.0,8.0,6.0,3.0,0.0,0.0
25/04/2021,Strasbourg,Nantes,1.0,2.0,A,12.0,7.0,4.0,5.0,6.0,4.0,15.0,13.0,1.0,3.0,0.0,0.0
25/04/2021,Angers,Monaco,0.0,1.0,A,4.0,10.0,0.0,3.0,4.0,1.0,18.0,11.0,2.0,2.0,0.0,0.0
25/04/2021,Lyon,Lille,2.0,3.0,A,7.0,16.0,2.0,7.0,8.0,4.0,9.0,13.0,0.0,3.0,0.0,0.0
30/04/2021,Marseille,Strasbourg,1.0,1.0,D,8.0,8.0,4.0,5.0,5.0,6.0,10.0,14.0,4.0,2.0,0.0,0.0
01/05/2021,Paris SG,Lens,2.0,1.0,H,14.0,15.0,6.0,3.0,6.0,2.0,14.0,16.0,4.0,2.0,0.0,0.0
01/05/2021,Lille,Nice,2.0,0.0,H,12.0,0.0,4.0,0.0,5.0,1.0,9.0,12.0,2.0,3.0,0.0,1.0
02/05/2021,Bordeaux,Rennes,1.0,0.0,H,9.0,9.0,4.0,2.0,3.0,5.0,14.0,14.0,4.0,1.0,0.0,1.0
02/05/2021,Brest,Nantes,1.0,4.0,A,16.0,12.0,7.0,6.0,5.0,5.0,12.0,10.0,2.0,0.0,0.0,0.0
02/05/2021,Dijon,Metz,1.0,5.0,A,10.0,14.0,4.0,6.0,6.0,3.0,11.0,16.0,1.0,1.0,1.0,0.0
02/05/2021,Lorient,Angers,2.0,0.0,H,13.0,9.0,4.0,2.0,5.0,0.0,8.0,13.0,3.0,3.0,1.0,1.0
02/05/2021,Nimes,Reims,2.0,2.0,D,18.0,12.0,7.0,7.0,10.0,5.0,15.0,13.0,2.0,2.0,0.0,0.0
02/05/2021,Montpellier,St Etienne,1.0,2.0,A,13.0,19.0,2.0,7.0,7.0,7.0,15.0,12.0,2.0,1.0,0.0,0.0
02/05/2021,Monaco,Lyon,2.0,3.0,A,12.0,17.0,4.0,5.0,5.0,5.0,23.0,16.0,1.0,4.0,0.0,1.0
07/05/2021,Lens,Lille,0.0,3.0,A,11.0,11.0,5.0,6.0,5.0,4.0,15.0,9.0,3.0,2.0,1.0,0.0
08/05/2021,Nantes,Bordeaux,3.0,0.0,H,11.0,10.0,3.0,2.0,5.0,2.0,13.0,20.0,0.0,5.0,0.0,0.0
08/05/2021,Lyon,Lorient,4.0,1.0,H,25.0,8.0,11.0,2.0,5.0,1.0,17.0,10.0,2.0,2.0,0.0,0.0
09/05/2021,St Etienne,Marseille,1.0,0.0,H,18.0,15.0,5.0,4.0,10.0,4.0,22.0,12.0,1.0,3.0,0.0,0.0
09/05/2021,Angers,Dijon,3.0,0.0,H,11.0,5.0,4.0,1.0,1.0,4.0,8.0,11.0,0.0,0.0,0.0,0.0
09/05/2021,Metz,Nimes,0.0,3.0,A,11.0,10.0,2.0,5.0,0.0,6.0,13.0,12.0,1.0,2.0,0.0,0.0
09/05/2021,Nice,Brest,3.0,2.0,H,14.0,9.0,5.0,2.0,6.0,5.0,8.0,11.0,1.0,1.0,1.0,0.0
09/05/2021,Strasbourg,Montpellier,2.0,3.0,A,18.0,6.0,7.0,3.0,4.0,6.0,16.0,16.0,2.0,3.0,0.0,0.0
09/05/2021,Reims,Monaco,0.0,1.0,A,8.0,7.0,2.0,2.0,3.0,3.0,11.0,13.0,1.0,3.0,0.0,0.0
09/05/2021,Rennes,Paris SG,1.0,1.0,D,19.0,12.0,10.0,4.0,9.0,3.0,12.0,11.0,4.0,1.0,0.0,1.0
16/05/2021,Bordeaux,Lens,3.0,0.0,H,11.0,14.0,4.0,4.0,1.0,6.0,16.0,15.0,2.0,2.0,0.0,0.0
16/05/2021,Dijon,Nantes,0.0,4.0,A,10.0,16.0,1.0,4.0,3.0,6.0,12.0,10.0,2.0,1.0,0.0,0.0
16/05/2021,Lille,St Etienne,0.0,0.0,D,14.0,8.0,3.0,1.0,3.0,6.0,11.0,14.0,1.0,2.0,0.0,0.0
16/05/2021,Lorient,Metz,2.0,1.0,H,6.0,3.0,2.0,1.0,2.0,1.0,16.0,19.0,1.0,4.0,0.0,0.0
16/05/2021,Marseille,Angers,3.0,2.0,H,16.0,11.0,11.0,5.0,3.0,4.0,16.0,12.0,3.0,2.0,0.0,0.0
16/05/2021,Monaco,Rennes,2.0,1.0,H,11.0,9.0,3.0,2.0,4.0,4.0,12.0,14.0,2.0,2.0,0.0,1.0
16/05/2021,Montpellier,Brest,0.0,0.0,D,4.0,22.0,2.0,9.0,1.0,11.0,18.0,13.0,0.0,3.0,1.0,0.0
16/05/2021,Nice,Strasbourg,0.0,2.0,A,7.0,11.0,3.0,5.0,4.0,4.0,9.0,10.0,2.0,1.0,0.0,0.0
16/05/2021,Nimes,Lyon,2.0,5.0,A,8.0,21.0,4.0,13.0,3.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0
16/05/2021,Paris SG,Reims,4.0,0.0,H,28.0,2.0,10.0,0.0,9.0,5.0,14.0,4.0,0.0,0.0,0.0,1.0
23/05/2021,Angers,Lille,1.0,2.0,A,10.0,5.0,4.0,2.0,4.0,2.0,10.0,14.0,0.0,2.0,0.0,0.0
23/05/2021,Brest,Paris SG,0.0,2.0,A,6.0,9.0,5.0,4.0,5.0,4.0,7.0,6.0,1.0,2.0,0.0,0.0
23/05/2021,Lens,Monaco,0.0,0.0,D,4.0,19.0,1.0,3.0,2.0,7.0,16.0,6.0,3.0,2.0,0.0,0.0
23/05/2021,Lyon,Nice,2.0,3.0,A,12.0,14.0,6.0,6.0,6.0,6.0,8.0,10.0,1.0,2.0,0.0,0.0
23/05/2021,Metz,Marseille,1.0,1.0,D,10.0,9.0,3.0,2.0,1.0,10.0,14.0,9.0,3.0,2.0,0.0,0.0
23/05/2021,Nantes,Montpellier,1.0,2.0,A,15.0,8.0,5.0,5.0,9.0,5.0,8.0,11.0,2.0,2.0,0.0,0.0
23/05/2021,Reims,Bordeaux,1.0,2.0,A,10.0,12.0,3.0,5.0,5.0,2.0,11.0,6.0,1.0,1.0,0.0,0.0
23/05/2021,Rennes,Nimes,2.0,0.0,H,13.0,9.0,6.0,2.0,4.0,3.0,11.0,10.0,1.0,0.0,0.0,0.0
23/05/2021,St Etienne,Dijon,0.0,1.0,A,19.0,10.0,5.0,2.0,9.0,3.0,13.0,10.0,1.0,0.0,0.0,0.0
23/05/2021,Strasbourg,Lorient,1.0,1.0,D,6.0,7.0,2.0,1.0,2.0,3.0,17.0,9.0,1.0,1.0,0.0,0.0
06/08/2021,Monaco,Nantes,1.0,1.0,D,15.0,5.0,3.0,1.0,5.0,2.0,6.0,14.0,0.0,0.0,0.0,0.0
07/08/2021,Lyon,Brest,1.0,1.0,D,17.0,13.0,4.0,8.0,9.0,4.0,10.0,12.0,1.0,1.0,0.0,0.0
07/08/2021,Troyes,Paris SG,1.0,2.0,A,15.0,12.0,7.0,3.0,9.0,1.0,3.0,15.0,1.0,4.0,0.0,0.0
08/08/2021,Rennes,Lens,1.0,1.0,D,10.0,11.0,2.0,6.0,3.0,9.0,10.0,14.0,0.0,2.0,0.0,0.0
08/08/2021,Bordeaux,Clermont,0.0,2.0,A,10.0,19.0,6.0,10.0,5.0,10.0,13.0,9.0,1.0,0.0,0.0,0.0
08/08/2021,Nice,Reims,0.0,0.0,D,12.0,5.0,2.0,0.0,4.0,2.0,10.0,8.0,1.0,1.0,0.0,0.0
08/08/2021,St Etienne,Lorient,1.0,1.0,D,20.0,12.0,3.0,3.0,8.0,4.0,10.0,14.0,2.0,3.0,0.0,0.0
08/08/2021,Strasbourg,Angers,0.0,2.0,A,7.0,9.0,1.0,2.0,5.0,4.0,18.0,18.0,2.0,3.0,0.0,0.0
08/08/2021,Metz,Lille,3.0,3.0,D,12.0,18.0,5.0,7.0,4.0,5.0,9.0,10.0,1.0,2.0,1.0,0.0
08/08/2021,Montpellier,Marseille,2.0,3.0,A,8.0,21.0,1.0,7.0,6.0,11.0,10.0,5.0,0.0,1.0,0.0,0.0
13/08/2021,Lorient,Monaco,1.0,0.0,H,2.0,12.0,2.0,3.0,0.0,6.0,17.0,15.0,3.0,2.0,0.0,0.0
14/08/2021,Lille,Nice,0.0,4.0,A,11.0,11.0,2.0,7.0,8.0,7.0,9.0,13.0,3.0,1.0,0.0,0.0
14/08/2021,Paris SG,Strasbourg,4.0,2.0,H,11.0,8.0,6.0,2.0,4.0,4.0,6.0,18.0,1.0,4.0,0.0,1.0
15/08/2021,Angers,Lyon,3.0,0.0,H,13.0,8.0,6.0,3.0,6.0,4.0,11.0,17.0,1.0,5.0,0.0,1.0
15/08/2021,Brest,Rennes,1.0,1.0,D,10.0,6.0,5.0,2.0,6.0,11.0,7.0,16.0,2.0,3.0,0.0,0.0
15/08/2021,Clermont,Troyes,2.0,0.0,H,18.0,6.0,8.0,1.0,9.0,2.0,6.0,11.0,1.0,3.0,0.0,1.0
15/08/2021,Nantes,Metz,2.0,0.0,H,11.0,10.0,7.0,5.0,6.0,6.0,18.0,11.0,2.0,0.0,0.0,0.0
15/08/2021,Reims,Montpellier,3.0,3.0,D,19.0,15.0,9.0,5.0,8.0,7.0,11.0,12.0,2.0,1.0,0.0,0.0
15/08/2021,Lens,St Etienne,2.0,2.0,D,22.0,12.0,7.0,7.0,7.0,2.0,10.0,17.0,1.0,6.0,0.0,0.0
15/08/2021,Marseille,Bordeaux,2.0,2.0,D,10.0,8.0,2.0,2.0,3.0,4.0,6.0,11.0,2.0,2.0,1.0,0.0
20/08/2021,Brest,Paris SG,2.0,4.0,A,11.0,16.0,3.0,8.0,3.0,9.0,8.0,7.0,1.0,2.0,0.0,0.0
21/08/2021,Monaco,Lens,0.0,2.0,A,9.0,4.0,2.0,2.0,13.0,3.0,11.0,14.0,1.0,1.0,1.0,1.0
21/08/2021,St Etienne,Lille,1.0,1.0,D,10.0,8.0,2.0,6.0,5.0,3.0,14.0,10.0,1.0,3.0,0.0,0.0
22/08/2021,Lyon,Clermont,3.0,3.0,D,21.0,17.0,9.0,5.0,5.0,8.0,10.0,6.0,2.0,2.0,0.0,0.0
22/08/2021,Bordeaux,Angers,1.0,1.0,D,14.0,6.0,5.0,3.0,3.0,3.0,19.0,5.0,2.0,0.0,0.0,0.0
22/08/2021,Metz,Reims,1.0,1.0,D,10.0,12.0,4.0,3.0,5.0,8.0,19.0,14.0,4.0,2.0,1.0,1.0
22/08/2021,Montpellier,Lorient,3.0,1.0,H,32.0,5.0,11.0,4.0,5.0,1.0,8.0,13.0,0.0,6.0,0.0,2.0
22/08/2021,Strasbourg,Troyes,1.0,1.0,D,14.0,10.0,4.0,6.0,6.0,3.0,16.0,17.0,3.0,1.0,0.0,0.0
22/08/2021,Rennes,Nantes,1.0,0.0,H,14.0,4.0,5.0,1.0,6.0,2.0,14.0,13.0,2.0,2.0,0.0,0.0
27/08/2021,Nantes,Lyon,0.0,1.0,A,18.0,12.0,5.0,5.0,6.0,6.0,7.0,11.0,2.0,2.0,0.0,1.0
28/08/2021,Nice,Bordeaux,4.0,0.0,H,11.0,13.0,5.0,4.0,3.0,0.0,18.0,11.0,3.0,2.0,0.0,0.0
28/08/2021,Marseille,St Etienne,3.0,1.0,H,19.0,11.0,5.0,7.0,5.0,4.0,11.0,18.0,1.0,3.0,0.0,0.0
29/08/2021,Troyes,Monaco,1.0,2.0,A,12.0,7.0,3.0,4.0,5.0,3.0,11.0,11.0,1.0,2.0,0.0,0.0
29/08/2021,Angers,Rennes,2.0,0.0,H,16.0,7.0,4.0,2.0,3.0,1.0,14.0,10.0,1.0,2.0,0.0,1.0
29/08/2021,Clermont,Metz,2.0,2.0,D,16.0,12.0,4.0,4.0,6.0,3.0,11.0,15.0,1.0,2.0,0.0,0.0
29/08/2021,Lens,Lorient,2.0,2.0,D,19.0,15.0,9.0,7.0,8.0,4.0,10.0,10.0,2.0,4.0,0.0,0.0
29/08/2021,Strasbourg,Brest,3.0,1.0,H,11.0,11.0,5.0,5.0,1.0,9.0,12.0,10.0,1.0,1.0,0.0,0.0
29/08/2021,Lille,Montpellier,2.0,1.0,H,15.0,6.0,4.0,3.0,3.0,4.0,15.0,19.0,3.0,7.0,0.0,1.0
29/08/2021,Reims,Paris SG,0.0,2.0,A,11.0,12.0,4.0,3.0,3.0,3.0,13.0,13.0,1.0,3.0,0.0,0.0
10/09/2021,Lorient,Lille,2.0,1.0,H,14.0,9.0,7.0,3.0,2.0,5.0,13.0,11.0,2.0,2.0,0.0,0.0
11/09/2021,Paris SG,Clermont,4.0,0.0,H,13.0,14.0,7.0,2.0,4.0,4.0,13.0,9.0,0.0,1.0,0.0,0.0
11/09/2021,Monaco,Marseille,0.0,2.0,A,7.0,13.0,0.0,5.0,3.0,2.0,17.0,8.0,4.0,1.0,0.0,0.0
12/09/2021,Montpellier,St Etienne,2.0,0.0,H,11.0,14.0,4.0,2.0,7.0,6.0,15.0,17.0,1.0,4.0,0.0,0.0
12/09/2021,Bordeaux,Lens,2.0,3.0,A,11.0,12.0,3.0,5.0,2.0,7.0,8.0,11.0,3.0,2.0,0.0,0.0
12/09/2021,Brest,Angers,1.0,1.0,D,12.0,8.0,6.0,2.0,5.0,3.0,19.0,9.0,3.0,2.0,1.0,0.0
12/09/2021,Metz,Troyes,0.0,2.0,A,16.0,10.0,2.0,5.0,2.0,1.0,15.0,14.0,2.0,1.0,0.0,0.0
12/09/2021,Rennes,Reims,0.0,2.0,A,9.0,7.0,1.0,3.0,4.0,6.0,18.0,11.0,1.0,2.0,0.0,0.0
12/09/2021,Nantes,Nice,0.0,2.0,A,19.0,9.0,7.0,3.0,8.0,3.0,7.0,13.0,2.0,3.0,0.0,0.0
12/09/2021,Lyon,Strasbourg,3.0,1.0,H,14.0,12.0,7.0,4.0,4.0,6.0,8.0,11.0,2.0,1.0,0.0,0.0
17/09/2021,Strasbourg,Metz,3.0,0.0,H,10.0,15.0,6.0,5.0,3.0,7.0,16.0,8.0,2.0,4.0,0.0,0.0
18/09/2021,Lens,Lille,1.0,0.0,H,13.0,6.0,4.0,2.0,4.0,3.0,12.0,8.0,2.0,2.0,0.0,0.0
18/09/2021,St Etienne,Bordeaux,1.0,2.0,A,12.0,13.0,5.0,3.0,7.0,2.0,9.0,11.0,1.0,4.0,0.0,0.0
19/09/2021,Nice,Monaco,2.0,2.0,D,12.0,8.0,3.0,3.0,5.0,2.0,17.0,12.0,2.0,3.0,0.0,0.0
19/09/2021,Angers,Nantes,1.0,4.0,A,10.0,8.0,5.0,4.0,10.0,5.0,10.0,16.0,2.0,2.0,0.0,0.0
19/09/2021,Clermont,Brest,1.0,1.0,D,7.0,5.0,4.0,1.0,3.0,5.0,7.0,19.0,1.0,1.0,1.0,0.0
19/09/2021,Reims,Lorient,0.0,0.0,D,10.0,6.0,2.0,3.0,5.0,6.0,12.0,14.0,2.0,3.0,0.0,0.0
19/09/2021,Troyes,Montpellier,1.0,1.0,D,8.0,6.0,3.0,2.0,1.0,6.0,16.0,11.0,4.0,4.0,0.0,1.0
19/09/2021,Marseille,Rennes,2.0,0.0,H,17.0,13.0,6.0,2.0,6.0,7.0,5.0,17.0,0.0,2.0,0.0,0.0
19/09/2021,Paris SG,Lyon,2.0,1.0,H,14.0,12.0,5.0,5.0,10.0,4.0,13.0,19.0,3.0,1.0,0.0,0.0
22/09/2021,Lille,Reims,2.0,1.0,H,7.0,11.0,4.0,5.0,4.0,4.0,16.0,14.0,2.0,1.0,0.0,0.0
22/09/2021,Monaco,St Etienne,3.0,1.0,H,14.0,9.0,6.0,3.0,6.0,3.0,16.0,13.0,1.0,1.0,0.0,1.0
22/09/2021,Montpellier,Bordeaux,3.0,3.0,D,15.0,15.0,6.0,7.0,6.0,6.0,10.0,8.0,0.0,2.0,0.0,0.0
22/09/2021,Nantes,Brest,3.0,1.0,H,14.0,10.0,6.0,2.0,4.0,4.0,8.0,13.0,1.0,2.0,0.0,0.0
22/09/2021,Rennes,Clermont,6.0,0.0,H,21.0,4.0,10.0,1.0,5.0,7.0,14.0,5.0,2.0,1.0,0.0,0.0
22/09/2021,Angers,Marseille,0.0,0.0,D,9.0,6.0,1.0,1.0,4.0,2.0,9.0,7.0,1.0,3.0,0.0,0.0
22/09/2021,Lens,Strasbourg,0.0,1.0,A,17.0,6.0,4.0,1.0,7.0,3.0,14.0,7.0,2.0,3.0,1.0,0.0
22/09/2021,Lorient,Nice,1.0,0.0,H,8.0,13.0,1.0,1.0,6.0,5.0,12.0,16.0,2.0,4.0,1.0,0.0
22/09/2021,Lyon,Troyes,3.0,1.0,H,15.0,12.0,8.0,7.0,7.0,3.0,7.0,9.0,1.0,3.0,0.0,0.0
22/09/2021,Metz,Paris SG,1.0,2.0,A,6.0,15.0,2.0,5.0,3.0,3.0,12.0,12.0,6.0,2.0,1.0,0.0
25/09/2021,St Etienne,Nice,0.0,3.0,A,11.0,14.0,6.0,9.0,2.0,9.0,9.0,13.0,0.0,2.0,0.0,0.0
25/09/2021,Strasbourg,Lille,1.0,2.0,A,10.0,16.0,3.0,7.0,8.0,8.0,16.0,12.0,4.0,4.0,1.0,0.0
25/09/2021,Lyon,Lorient,1.0,1.0,D,12.0,12.0,2.0,5.0,9.0,3.0,9.0,10.0,1.0,2.0,1.0,0.0
25/09/2021,Paris SG,Montpellier,2.0,0.0,H,16.0,10.0,5.0,4.0,8.0,7.0,10.0,8.0,0.0,1.0,0.0,0.0
26/09/2021,Bordeaux,Rennes,1.0,1.0,D,10.0,18.0,3.0,8.0,8.0,6.0,6.0,20.0,1.0,4.0,0.0,0.0
26/09/2021,Brest,Metz,1.0,2.0,A,11.0,6.0,2.0,4.0,4.0,3.0,16.0,16.0,3.0,2.0,0.0,0.0
26/09/2021,Reims,Nantes,3.0,1.0,H,9.0,11.0,5.0,2.0,3.0,7.0,14.0,10.0,1.0,1.0,0.0,0.0
26/09/2021,Troyes,Angers,1.0,1.0,D,6.0,17.0,3.0,6.0,2.0,9.0,9.0,8.0,4.0,2.0,1.0,0.0
26/09/2021,Clermont,Monaco,1.0,3.0,A,12.0,6.0,4.0,3.0,5.0,1.0,9.0,12.0,2.0,4.0,0.0,0.0
26/09/2021,Marseille,Lens,2.0,3.0,A,14.0,14.0,4.0,5.0,5.0,7.0,4.0,14.0,2.0,1.0,0.0,0.0
01/10/2021,Lens,Reims,2.0,0.0,H,13.0,3.0,7.0,0.0,5.0,3.0,13.0,13.0,3.0,1.0,0.0,1.0
02/10/2021,Montpellier,Strasbourg,1.0,1.0,D,12.0,6.0,4.0,3.0,3.0,4.0,12.0,14.0,2.0,0.0,0.0,0.0
02/10/2021,Nice,Brest,2.0,1.0,H,20.0,6.0,9.0,2.0,6.0,2.0,8.0,12.0,1.0,1.0,0.0,0.0
03/10/2021,Rennes,Paris SG,2.0,0.0,H,12.0,13.0,4.0,0.0,4.0,4.0,9.0,4.0,2.0,3.0,0.0,0.0
03/10/2021,Angers,Metz,3.0,2.0,H,18.0,2.0,5.0,2.0,12.0,2.0,16.0,11.0,1.0,3.0,0.0,0.0
03/10/2021,Lorient,Clermont,1.0,1.0,D,6.0,8.0,1.0,4.0,4.0,4.0,19.0,12.0,2.0,1.0,0.0,0.0
03/10/2021,Monaco,Bordeaux,3.0,0.0,H,12.0,4.0,4.0,1.0,10.0,2.0,12.0,13.0,2.0,1.0,0.0,0.0
03/10/2021,Nantes,Troyes,2.0,0.0,H,8.0,15.0,4.0,4.0,3.0,7.0,14.0,10.0,2.0,2.0,0.0,0.0
03/10/2021,Lille,Marseille,2.0,0.0,H,12.0,10.0,5.0,3.0,3.0,5.0,10.0,13.0,2.0,3.0,0.0,1.0
03/10/2021,St Etienne,Lyon,1.0,1.0,D,18.0,15.0,6.0,5.0,6.0,4.0,14.0,10.0,2.0,3.0,0.0,1.0
15/10/2021,Paris SG,Angers,2.0,1.0,H,13.0,7.0,2.0,2.0,6.0,5.0,8.0,10.0,1.0,2.0,0.0,0.0
16/10/2021,Clermont,Lille,1.0,0.0,H,9.0,9.0,3.0,2.0,6.0,9.0,9.0,8.0,1.0,2.0,0.0,0.0
16/10/2021,Lyon,Monaco,2.0,0.0,H,14.0,9.0,8.0,3.0,2.0,4.0,8.0,10.0,1.0,2.0,0.0,0.0
17/10/2021,Troyes,Nice,1.0,0.0,H,8.0,11.0,3.0,3.0,3.0,3.0,10.0,20.0,2.0,1.0,0.0,0.0
17/10/2021,Bordeaux,Nantes,1.0,1.0,D,8.0,13.0,1.0,7.0,2.0,5.0,10.0,16.0,2.0,3.0,0.0,0.0
17/10/2021,Brest,Reims,1.0,1.0,D,9.0,13.0,4.0,2.0,7.0,7.0,18.0,13.0,3.0,4.0,0.0,0.0
17/10/2021,Metz,Rennes,0.0,3.0,A,9.0,21.0,2.0,8.0,4.0,10.0,14.0,9.0,3.0,1.0,0.0,0.0
17/10/2021,Strasbourg,St Etienne,5.0,1.0,H,12.0,4.0,6.0,2.0,7.0,4.0,18.0,10.0,3.0,2.0,0.0,1.0
17/10/2021,Montpellier,Lens,1.0,0.0,H,15.0,19.0,6.0,5.0,3.0,2.0,8.0,16.0,4.0,4.0,1.0,0.0
17/10/2021,Marseille,Lorient,4.0,1.0,H,16.0,15.0,6.0,7.0,6.0,4.0,7.0,10.0,0.0,1.0,0.0,0.0
22/10/2021,St Etienne,Angers,2.0,2.0,D,17.0,4.0,6.0,2.0,6.0,1.0,12.0,18.0,0.0,3.0,0.0,0.0
23/10/2021,Nantes,Clermont,2.0,1.0,H,8.0,4.0,4.0,1.0,1.0,3.0,15.0,11.0,1.0,0.0,1.0,1.0
23/10/2021,Lille,Brest,1.0,1.0,D,13.0,13.0,3.0,5.0,5.0,4.0,10.0,15.0,1.0,2.0,0.0,0.0
